,eta_0,omega,meth_init,system_size,var_init,spr2
cg10476085,0.29950182567458344,0.00966269441848608,0.46199113528060876,328.7865476871384,16.472443211132006,0.2350197033833087
cg01112878,0.37086989147409305,0.002896262752490833,0.8355430932602195,54.2064555900629,0.005259753318531295,0.23506999765279296
cg10424974,0.3198725705818361,0.010781612346794669,0.5702580677111824,121.44617097229894,4.12446929998413,0.23512453581971887
cg18096787,0.3425891454760858,0.008210236942598063,0.5737292666603748,164.37519152391502,9.020963294258978,0.23515415597580588
cg20480663,0.5347547817496764,0.012254723508335631,0.702223018441611,265.84462611602464,15.401012427627716,0.23515541020954944
cg08360197,0.31168071325254576,0.010335241419079641,0.5970131372714399,110.29246438517582,14.14760670217114,0.2352950106571849
cg03387716,0.0985848495370006,0.014568568742840163,0.2817494879495787,206.6947334234919,73.6091585101426,0.23532202911478606
cg04436528,0.4489971002746516,0.00775444981691288,0.6322232012799941,265.0888104528886,7.132204191004253,0.23536684010369163
cg02932663,0.402251802313948,0.010039839074242341,0.6284443297730476,148.40758716267968,0.7187442725058205,0.2353854059171857
cg12543898,0.20420171938505863,0.006827521575375675,0.04271347108855804,152.65045612673097,0.05180815065769763,0.23546492604668035
cg02707558,0.17380365774531367,0.01594480748658418,0.37809199323459947,136.82420429309096,17.407803161679542,0.2356023929256693
cg21493814,0.28142893644762684,0.007904264524161087,0.5200310373554258,135.19539826678795,1.8740074506632636,0.2356338083274023
cg00189689,0.207436860284262,0.018063485298923324,0.5195043873272135,71.58897298036293,10.8287069949929,0.23564008501659117
cg12348202,0.47013348601605714,0.007960195165803598,0.1339766997389201,68.218394361194,0.002120419296184703,0.23575476163961206
cg22367191,0.6299513864253372,0.003985832872495193,0.16652329295169874,60.255177168702964,0.00017336215855241264,0.2360452495283826
cg26544530,0.22110464918254302,0.010316899004007889,0.581953835908048,63.14891869660136,4.2419127673039805,0.23616832374137856
cg03230469,0.26435798638368885,0.004982506141236217,0.04248880988292654,108.23811885317102,0.00030024665686158113,0.23633302787857424
cg03523785,0.25548326083512546,0.006976600813465503,0.0845751253639403,178.98615581489682,0.03933006910430082,0.23637873965621467
cg05823160,0.31578561444183323,0.006043674811786241,0.7055751846318681,62.52567818599844,0.0019190739607067707,0.2363901142108439
cg18738190,0.27431018444465677,0.020084975688889124,0.5777879189335653,98.06587425653551,28.07164749938746,0.23642552183359627
cg18877737,0.2649213985845046,0.010822982423946546,0.5740360646004142,88.02301716424289,9.965202327562325,0.23663094555433675
cg13705457,0.3325013928830801,0.01015836975881895,0.6271904259230167,89.43015651611606,0.02256512824973014,0.23679198415145364
cg04127342,0.4026001115031009,0.005164073015005587,0.1100141313864026,93.20018174304143,0.002125732512479622,0.23690558553610885
cg22010052,0.3678310005909735,0.006305517283224861,0.0327066618099801,53.54959643358166,0.006636415764076008,0.23699854263256717
cg26078977,0.4703933164941266,0.0061979981694083395,0.10037018409180946,61.804190937439365,0.0004264522957896823,0.23709478797645386
cg17739573,0.37784838986812047,0.00830720428231612,0.7906605641405077,44.6381365143503,0.4161355306906087,0.23716353035688512
cg12764034,0.4062706726615553,0.004589795945543179,0.10102747281549632,86.92698058325631,0.0014381085045001452,0.23722538786311972
cg13210467,0.45111354300683837,0.010918594754197836,0.2379145194855233,198.60841139738577,31.095683558407174,0.23725167871163527
cg05121480,0.2378522781610554,0.006317925676135488,0.07108360049714,144.522427208712,0.028936173824558275,0.23732579234177317
cg05942128,0.2614313874318682,0.007330618061143228,0.06398955100685046,128.57754365241377,0.07189425424927537,0.23733991640378155
cg25331593,0.30617651329412804,0.008343344812517129,0.5860444155479113,100.08486946974449,4.133307418093357,0.23735833509556287
cg22059812,0.28366746583843083,0.009650941580709909,0.09155139880098442,167.1632336631754,4.701032569397475,0.23735973458395493
cg06661266,0.24989710890693587,0.009503924199934536,0.5633609333892298,78.63551147914026,0.15185100416938832,0.23755714728426822
cg21548231,0.1760204962698993,0.00965980145934475,0.4589278683699638,99.2172469327226,5.746504559724788,0.23765025308561735
cg17977409,0.41964678605788813,0.003003374698955016,0.04077068087105167,69.30474514449182,0.00026197214696850233,0.2377477898965407
cg00495775,0.29961378567940916,0.007307080815123429,0.07828793760625352,118.28054853399345,0.00987274781178338,0.23802794342007197
cg04193015,0.3298824110205396,0.01075855702871647,0.6013211756770914,109.24267175063571,2.253804383761938,0.23805929495852743
cg01153166,0.2492373985206241,0.0053925695430684095,0.05725066267303728,148.50947162859336,0.005209351867603314,0.23808679272272176
cg17723057,0.29939817313586925,0.01121425078439028,0.5284539489116941,155.57531775012896,20.876168040729166,0.23809393418068253
cg07254032,0.4076500469126461,0.0061004453604415745,0.11862602125826419,96.69805861357911,0.043008579217167324,0.23811175845785432
cg23546474,0.43577176794647765,0.007276224220379513,0.14365471514271302,88.0420932604632,0.004474131495046244,0.23827055913897163
cg24199834,0.27630583269168074,0.005411565896659578,0.073237313392049,128.46666205864446,0.02601599336007576,0.23834677292845438
cg24880056,0.4403006087850243,0.0032602062887168285,0.03486182298305944,39.11218266814722,0.00027957258387547847,0.23862094865338745
cg15985712,0.21674483159287505,0.006334028298239842,0.6401554565126916,49.58599020526643,0.002449425667731443,0.23862815893339523
cg06942701,0.3601366235751692,0.008132540758831545,0.11120055858360688,105.19496983934415,0.02445963438234848,0.23897357284597126
cg15277914,0.22163880289924395,0.011908244644611272,0.566587608840849,49.86751741038874,0.3391763619897614,0.23905849305978616
cg01049520,0.24848597237322764,0.008050206835442086,0.4858470140658702,148.460253908645,6.37959289415353,0.23913492389896557
cg23495748,0.24709436644638091,0.005620350249132371,0.06269218677333342,138.55545571614,0.018010716428116205,0.23915635364543472
cg24136205,0.40747701336249087,0.00813673615270997,0.13340043170148094,103.37303076530323,0.024547595274116298,0.23923064477990344
cg02624377,0.4682515595908933,0.00871019364599728,0.6840105007338838,175.7387069320339,0.11435203777008786,0.239392675434528
cg18452806,0.4178912967063447,0.0070322829560066765,0.6420522215596022,163.2329597010383,1.8773696251921983,0.2394133079768281
cg03467555,0.582087063565892,0.008168452186578636,0.3183574862333496,116.27551333828245,0.6902637794316864,0.2395896086948766
cg05773708,0.28789100712412735,0.008542810559608437,0.4970129265210126,227.61030836209986,16.506365779254036,0.23962693430033846
cg23394610,0.41581843047739914,0.005495321268242978,0.05757139897158661,58.550350081835205,0.027491374899274276,0.23970868668319512
cg22016779,0.09124774602181444,0.016056821153375995,0.26814395570805655,135.71747734292506,9.55336163319312,0.23975781802738574
cg00365487,0.3685305351590244,0.014246562188743603,0.5264361249212219,322.30392251048556,27.156033805412203,0.23982358960005545
cg15053090,0.34445417846876303,0.012153315998357799,0.48613898841002584,334.85265921006834,2.862754009274599,0.23987526623245264
cg01820962,0.3293536094271959,0.0086480288155793,0.8661524230252896,34.19922801847588,0.034986969957331776,0.23990397036254052
cg09648727,0.46882163179394976,0.007729955210419149,0.8425248665206156,56.37405544381012,0.6481532250803406,0.23992426516535661
cg05724065,0.4274348298918595,0.007268640282524079,0.6737891107879665,136.91721111445267,0.42529548624374347,0.23992452705287434
cg01557798,0.33115022992461174,0.021763611834300187,0.0845084276121483,121.13005820692489,14.880333275223697,0.2400112173207027
cg11425788,0.4150897364432035,0.01592894884123698,0.7258858142132661,96.09559031760033,22.470900722717875,0.2400423283573482
cg14317285,0.28695239829885666,0.003170323130527695,0.031206106839237135,105.09984404176288,0.0059003591076409794,0.24011107625084407
cg21788281,0.2687786906803026,0.004193451721508291,0.062207938767252016,144.9819350915334,0.03632755322588511,0.24020622511992096
cg03834786,0.3287674797124158,0.01876831768624659,0.6311901714535284,92.79157252778491,9.04313914950182,0.2402528811165354
cg16735881,0.38135700311008036,0.007344736246497039,0.13033820994416415,103.9102623884159,0.0694116035060978,0.24039733865765497
cg09672464,0.24675614993189285,0.004661909141377341,0.03927020669582838,131.18850327819104,0.0070941227729376085,0.24046595776701415
cg13369611,0.5833159847611528,0.0064304707175880564,0.17320566070006363,61.12997582577243,0.009653635512351448,0.24048831169363563
cg23320649,0.30181135092028755,0.008418229987632263,0.49121423194609015,229.59982339899273,9.670833922934023,0.24065770197973002
cg19922137,0.3928290305073105,0.004269534856511784,0.04457860461838731,67.41307206057478,0.004343862846250264,0.24073217347202436
cg08260395,0.13584417218583114,0.01323261524924206,0.4676561288602645,52.34442582623407,0.5007113319375686,0.24078143974024505
cg15121420,0.32448117212048777,0.005479836387730357,0.6181849486782167,121.54688883150698,1.8716399384359395,0.2408022058294667
cg02394601,0.30698542939953105,0.009797749645701279,0.6010142252673094,112.87996391287517,13.11265904071508,0.24085340702151045
cg15704699,0.45720153418393883,0.0075060718207567365,0.7837211169379643,89.32161660538172,0.04258615336290953,0.24088077431453978
cg10052840,0.34002809893601477,0.008663665030215284,0.5296552141745067,251.7872566040464,10.31924333992135,0.2409870158957186
cg15254559,0.353399963384273,0.01008517046702258,0.12836141082171992,136.28994589993678,0.26888014292043316,0.24114262922511337
cg19099050,0.2905066629023392,0.006221985643403396,0.07698296453227098,127.43257035348161,0.0073269526604464496,0.24115327536269446
cg05835105,0.5237815359232652,0.005641882885130662,0.0862447641512746,49.44955701681408,0.002016443075626392,0.24118021233312115
cg22231062,0.4423304076635146,0.009859019795924068,0.7306421510225682,103.36701331138963,2.1399333929416495,0.24122878817290858
cg07343162,0.35868292435131555,0.006221805303124693,0.5702487017012746,216.85590259666753,2.6673569877736605,0.24128471302262902
cg17136255,0.40386351483061383,0.007902576981919113,0.626687190951038,213.66842696370898,25.48281401028877,0.24132180409260628
cg08449551,0.27135103227977553,0.004143496958823622,0.04812564575442067,137.42292658475114,0.0025801928854003882,0.2414961478530281
cg10277912,0.3217850675932932,0.007966728089907353,0.5009563421947987,271.1703818185327,1.8836127859922573,0.24174309613636424
cg00745389,0.22355888703489027,0.0055546449685860595,0.05775094000395841,177.64263596534096,0.48190009494131747,0.24177747405544073
cg24732668,0.26488593279940725,0.008432926153803044,0.4811480449701313,176.18231234751144,1.7316223821152859,0.24193745684431645
cg01552919,0.6886489001310068,0.006272987357907703,0.9309133283930976,113.29843225062909,0.005835805906496724,0.2419519598159398
cg17903450,0.37026154811919215,0.009199576501707355,0.1451921725411,134.89705034624845,2.5923394760912375,0.24200126004983294
cg06175101,0.1909381396578922,0.014340507425748873,0.4383470270870425,140.3587185854392,42.917003683252084,0.24200951974345347
cg15109150,0.19626863801738895,0.01373025389328335,0.3943067024192475,183.3676614295002,18.487981743851204,0.24218755188955177
cg22586221,0.42940813858959115,0.007925911128589072,0.6834333045005424,149.5758851667671,7.780849522609007,0.2421942842940797
cg12610471,0.43067749947730277,0.007838546211300193,0.1552203693802274,103.55129536030861,0.08943074098705378,0.24239817949649944
cg17037461,0.26687969564057057,0.012810613765234678,0.5126110381211804,131.11363973178416,10.063212974948183,0.24247762750936738
cg01243823,0.13288975324980518,0.017774676209413465,0.3863300340168961,108.19887192708313,31.45309681083583,0.24251574756898092
cg22809047,0.7596270096460914,0.006837477313939445,0.47534845730796915,117.00118450633053,0.03145920987072389,0.2425225771126106
cg24501701,0.2662192140395813,0.00760223100272306,0.09568923684051518,283.7725512942957,15.649880432138767,0.24265944800569778
cg23805357,0.3379139202336061,0.006534146633737772,0.0701116066207762,93.71027645817938,0.027500716311334498,0.24266177618325288
cg22197050,0.38072963280178984,0.003588262027770315,0.09314332517162663,113.35760820850204,0.014954508005394643,0.24275423313580125
cg00394316,0.22394387571605864,0.0045369891098600386,0.03176535656763812,119.19046165254998,0.008674791912413668,0.24292339992417744
cg15873149,0.305585066251969,0.004532029111773257,0.06446130268249997,113.70966464091843,0.009200036967536313,0.2432382310380611
cg23331484,0.497006360285945,0.013549959767653259,0.2055574754887379,99.39715040561379,12.126658102723031,0.24329635257961368
cg08638989,0.05551858172029453,0.018030198933074743,0.26493724064684443,94.05957770175884,14.446916352801255,0.2434507041970522
cg15804973,0.12906395028409504,0.012182098847393765,0.39414822459882826,114.68215575296871,23.14058880123063,0.2434517819507007
cg15452970,0.509791096171695,0.008422302064306978,0.12116961269960215,55.28424964998819,0.014899857928586701,0.24346760357659605
cg24452260,0.34194397182384123,0.003910640329059836,0.06210525652822227,111.77210793969394,0.004202211221553795,0.24351876580662843
cg11929780,0.27143948410265295,0.010120450808634277,0.5180407875542994,140.37630891514135,6.954622733182917,0.24355717831861762
cg17484671,0.42168832045057086,0.003967107165125819,0.060837534821169194,76.81882183483137,0.00500378654184957,0.24359598302509256
cg10743390,0.47428179784306457,0.010006906950600197,0.2524914819791985,151.55427515871207,6.176836980169487,0.24363667766164313
cg22694818,0.43556169550700413,0.006937033768207165,0.12808643327818586,89.57260158657292,0.015628298207377028,0.24374337922309727
cg24035245,0.526882313872432,0.007051691681198209,0.1449676684698789,63.73455395746963,0.008882513232221662,0.2437450567380104
cg06097079,0.19863053222394159,0.013196197170396618,0.4791413387437245,111.97169209373942,20.76551861917678,0.24377599356617163
cg06474661,0.4898053153969146,0.008471727209004526,0.6815086384732081,223.3618779216976,5.3415019665978445,0.24404543030867892
cg15125438,0.4112127189013047,0.007775453824351868,0.6891437919631634,116.34969673552298,1.7395808577814567,0.24411402819197286
cg20153322,0.3465536183288012,0.012142219841624528,0.4998228091101061,368.64406586826505,40.76397827864523,0.2441536141126576
cg26923490,0.5108911154193694,0.006514234689094045,0.0825418848073944,51.957797941448796,0.0068283208084674914,0.24415602595317284
cg19690031,0.18384695000340068,0.020113056147194427,0.5637404361753345,59.5222622658462,13.112485346932118,0.2442034290106701
cg16532938,0.15413564576426733,0.005637219744898149,0.868649332752514,19.80943630963348,0.0005275622310588592,0.24430557835410036
cg14871932,0.4183203392025792,0.005827305327880714,0.06430554885611822,51.690981308035575,0.0009257387241594599,0.24430970782435174
cg11287725,0.23139894837746414,0.009962286877224091,0.5616963846137976,77.65087430075664,4.175437801380739,0.24465177464963633
cg14609289,0.3923498985470576,0.01125940132692223,0.5303687388780656,407.9159394917059,0.3534670849976088,0.24473334976549296
cg14614643,0.2830694182551191,0.015647437052796708,0.643132507705661,66.5775348086369,12.430410308969037,0.24479477494922797
cg13246235,0.6170805119333752,0.007869687636537184,0.14824575346427676,42.21713227426365,0.0016627842571285715,0.24480156116457993
cg24543696,0.2611341147648935,0.006803614840177321,0.07871956140083884,128.93210081903473,0.013894745166070917,0.2448853428175396
cg12079303,0.18939976697083993,0.01768652975213483,0.3990783572627841,157.93536600867054,24.275880961486944,0.24498263489319994
cg11826475,0.1644181293382226,0.00945573089889021,0.30225701269295535,311.77551264143557,8.171566763933434,0.24498638573701187
cg17380661,0.27027312886512933,0.003986933345274404,0.03561977469562727,133.58097674280546,0.0008056954875464516,0.2449945088536706
cg22730004,0.11096921055561121,0.020178387973500616,0.34969551755220596,135.32946991528,64.88547815601058,0.24507476645633136
cg07425963,0.21613107138480378,0.010295033281050223,0.45235207756504636,121.76300005291615,0.026260536191335674,0.245137079038852
cg07711600,0.43318425860197435,0.006795397340353787,0.6238961572160988,280.4401143434054,8.589171939604231,0.2452489689110333
cg15427886,0.6665030334808524,0.005725818011232752,0.034035228519573996,25.975651712464035,0.001498065037576261,0.24534393658782352
cg18217016,0.40520954386669283,0.010417357964735823,0.6208309504239568,179.38149826648618,5.128535059115244,0.24534978024565654
cg04738965,0.3478351072565443,0.0058025761134649035,0.07886974927996218,100.00084667168534,0.002944416597147285,0.24551570136514506
cg09232937,0.4129251746398138,0.007900920354697003,0.10371355012260393,80.17646447526546,0.03680659492235734,0.24559784295503154
cg27067781,0.41321571124946793,0.0062980678791802105,0.11476588053556054,88.65160195198904,0.004338546501224198,0.24567097807506846
cg14028115,0.4033801683216276,0.008293693959202411,0.6913023751238199,106.59937009926401,0.042813798838499555,0.24567948726036648
cg16001722,0.30161747309798914,0.0051999755139312265,0.04850387960543743,89.60828316777624,0.0019169240597545767,0.24570519776942695
cg09011603,0.23443093874113574,0.00740623381258731,0.05221591381803484,144.09368711835145,0.0036649998716837785,0.24579694498091356
cg07076370,0.39454376639296457,0.00936155116226171,0.5873294285615812,259.3111715799204,17.2590848863415,0.2460181012537393
cg04731544,0.47205049202196314,0.018621928631724453,0.16332537334130787,80.39898547569862,0.06701365041679529,0.24605417012865596
cg18587063,0.08518152308204589,0.012998316037496472,0.2779263024866124,133.60001366871887,14.946579595765735,0.2462396166464132
cg07005778,0.2355161923580798,0.005725340027475013,0.07595861382571625,192.41917650089513,0.10211799409271874,0.24623989116725495
cg20442599,0.29021953570565623,0.005229048923369044,0.06096523979930938,111.78755012118945,0.05357678037542935,0.24631905252949207
cg07080372,0.07107155514948282,0.015148237388271516,0.23447924949438345,160.6124944468231,28.361145240139326,0.24632288599223118
cg24125828,0.791999123090221,0.012100285652071321,0.4236306217458711,49.98061419314289,0.11804219511107365,0.2464216325683696
cg27392792,0.3143097764847171,0.0035355138616299953,0.03536479494422783,94.2206458509971,0.0039237072607484795,0.24659737174653948
cg10189695,0.35541426986648844,0.007245847343047249,0.09090564175555892,114.22954030406932,2.4729041207910187,0.24664573629216124
cg04453050,0.5728828498615953,0.015702808860755486,0.2753076958971262,96.05578721193135,0.0912299076694466,0.24667291103733155
cg06601581,0.4862774358146426,0.008719427007065064,0.8080299377499819,89.4367236269539,4.059998289828122,0.24668362022383558
cg27344587,0.30566440364727826,0.0050276567239329675,0.05377536914167753,112.8132810056303,0.018049899500639944,0.24670150102250196
cg09655746,0.49975382480757924,0.009968278459155364,0.6858513719410774,213.54396552510664,0.8381714540836074,0.24672434257435064
cg10506882,0.3141600008634097,0.00460190437220793,0.07627664815401825,118.45288665798851,0.026448126340252075,0.24674483236608502
cg12877723,0.3608690615765598,0.006427640013540019,0.04690272910454249,69.150786165875,0.027945404219887768,0.2468006152992257
cg13609948,0.2701425831543553,0.012251565154389459,0.6332632143313737,90.53296429418617,31.051577743290693,0.24705164657580084
cg06570734,0.33831769062782385,0.007802442952000884,0.6035977457080648,143.02448283780328,4.139332044529251,0.24708645026899398
cg09834794,0.2843350731817382,0.005106727139007519,0.0712869609043838,145.66834818100327,0.01963896024171745,0.24712777433115232
cg03771840,0.4508384214813656,0.01982082761636457,0.18864385542960005,109.96397842344184,13.201709942804603,0.24727090294579093
cg00162282,0.31435745354563377,0.007572107560177352,0.5081569118920644,277.84381195244146,11.28639004539456,0.2472927892088199
cg05243865,0.49816686828585827,0.01101770343255677,0.6655729530979049,275.3816930922809,0.44994786145883836,0.24744148725602993
cg03545227,0.24147334910876528,0.009964126328357687,0.08854744127851344,218.9966814415831,8.340932154195103,0.2475823736851794
cg05223879,0.38914896880193217,0.004212628233478761,0.05139172275190051,74.91910476706302,0.002016384408315464,0.24785934938411402
cg02806824,0.3569601006627346,0.006677340085386912,0.5805157504032091,185.74637025805526,2.639944108401062,0.24809029240938474
cg17593472,0.453795590426346,0.007373355506374475,0.6605844620159722,214.62995549255612,2.6748910407814828,0.24811880377107398
cg09942248,0.22640637850633924,0.005866699396043159,0.04084511674263992,140.44065752883407,0.009776844116209934,0.24821003400702
cg21867345,0.30981607934793565,0.007430612074765403,0.09803802716871218,146.3776413281739,0.4336637482574616,0.24825891766812902
cg11298844,0.2108894336171427,0.012311822216789016,0.4939973005531113,117.38248424027374,20.373781391974912,0.24835997865393952
cg20793144,0.8053981494673663,0.015146367227259488,0.55257870229317,255.4783405618671,225.5788808474627,0.24836328171946356
cg24706980,0.3530827114324443,0.011527101400947405,0.652568519910868,106.47383695910315,22.880482573981915,0.24845222592620184
cg23174607,0.2930826562142223,0.0071909169337509345,0.09501538055318737,136.68324761856226,0.016844001367428217,0.24846082673751735
cg19076985,0.31968457871022493,0.010067392720271512,0.5464233487560801,197.38949375558363,21.229999581618262,0.24850319864817008
cg05036656,0.30382367034263286,0.0067856366583767536,0.0912944615337826,142.65999977405488,0.03533013639856368,0.24881671359834517
cg23605843,0.3001005922841567,0.00572622634012173,0.08988243066180636,134.20806668527274,0.012073061632181706,0.2488311148675179
cg13528349,0.1797215634212604,0.02137436074894194,0.42222038621675023,107.1706517641062,14.551209646726564,0.24897967992053252
cg07408494,0.23618205011281015,0.007886420754910431,0.6183026156385872,59.63995446917153,0.25282500898974636,0.24901156806180205
cg25351606,0.5980078396266094,0.011106916209596019,0.18491339963302655,50.38043840386353,0.022403993714008575,0.2490683569473621
cg00629957,0.27044909337572065,0.002904606256175618,0.033025897668047255,129.1440769999635,0.001367339872384771,0.2491109365104586
cg06707978,0.3105219189411939,0.009486370096221124,0.09953078415232804,163.1959685148967,8.539408863707337,0.24926907615800248
cg26614073,0.22847520390984075,0.01050016060721825,0.4844912756903292,113.80030786173756,6.474788296895483,0.2492745327900096
cg13385220,0.3546595718573474,0.014358416578269584,0.623319434259247,110.10588620534328,0.05497487368958051,0.249465126725395
cg11836767,0.43532906501358903,0.010093055326109598,0.7670473434195976,71.14628776848745,0.7708881716020961,0.2494716535106904
cg01867395,0.47673525143253453,0.015553711216820412,0.2144941381636562,99.59251762970551,0.5766410818301413,0.24954421064358503
cg10964367,0.3795819206738691,0.0031077846542512115,0.031182262114477874,77.17282093750944,1.2144372648473854e-05,0.24965927625909692
cg02623400,0.4108220365790335,0.009105844887926609,0.06344232606206356,61.17208410305166,0.0012833254056839568,0.24967397479763187
cg20558987,0.18708685295151853,0.008423287661077262,0.48621925712832753,78.8187702634487,0.006319311625685828,0.24969252543602635
cg09088760,0.22226597872922618,0.008311663909503976,0.5494909146977921,68.47185701820086,0.1342610051810463,0.24971191204800142
cg18358723,0.3597514248309887,0.005296020841577277,0.10100519021664632,123.58915366478439,0.0012757247848407007,0.24973164007941864
cg23449696,0.6658253057016064,0.007280598639833718,0.3625196127663299,104.5825888385762,0.001920293437326015,0.2498332940174549
cg18184411,0.29396972466830806,0.0060229321004686845,0.06760064029619367,130.0253505096553,0.002744656789563604,0.24989090812259415
cg13388731,0.3909947091513534,0.010554644716243873,0.6141472031395989,172.3564145185754,4.984518326122468,0.24995602071017664
cg03224418,0.14363899461808602,0.008172656369672288,0.3853794353079934,114.60228715047758,0.011468471666314168,0.2500898396668649
cg02402091,0.26553433461713094,0.01846272375022315,0.48340304135137,152.95821602143945,7.1730943142868915,0.2501189932802269
cg19802138,0.3793351565971502,0.012220550246867374,0.1508335635950947,155.2506078402854,15.55833211272344,0.25022580983350784
cg25129960,0.216703733014112,0.025878402047205467,0.6300541221736875,62.41843501589883,22.0967320012292,0.25024028569625767
cg23527621,0.4431213402339152,0.008476820818508594,0.279755180373328,299.7017181731051,4.058630786672628,0.250257600159421
cg12179916,0.3958786384533369,0.01334044899413618,0.7497984358214458,82.54637274051396,1.717869332213524,0.2504843949139238
cg26918756,0.18449962377576537,0.0066543581132497516,0.03101698245402586,156.27777947699275,0.07198386072785536,0.25058554712153464
cg16717122,0.29238061693685957,0.009345046908725407,0.11000769314616021,218.60955530233426,15.441967934294027,0.25060325505737757
cg10934519,0.4384274055026963,0.010335292133834504,0.6920281113869843,121.8226689606529,1.193884693794824,0.25068149620205304
cg27037708,0.11466320881568694,0.017235266579873555,0.2865410972237027,149.51794656732,12.462913838926596,0.250688142601678
cg06839255,0.4608538645270047,0.005851413256043283,0.8106626711223811,85.3684264884743,0.01564668884206582,0.2508696698277148
cg23739862,0.26427121383828417,0.00391209306602068,0.05216300403045151,148.0842163784599,0.007892053867536074,0.2509379880819737
cg09642020,0.3027647869617104,0.010018730312105522,0.4452365049775121,373.8674803996577,20.517556789457128,0.2509601241892085
cg13669432,0.5154887081113609,0.00781828911804953,0.7487967567028274,173.3671523940298,5.945057852092026,0.25099416885141274
cg16288089,0.45845118879376584,0.003959557525750115,0.07270019158374187,71.94619556468602,0.005636869736267434,0.2510828617663358
cg24849910,0.4401833841128336,0.010651595830849967,0.6321487463211891,223.38406130248515,4.842616231977954,0.25110535608357815
cg19338508,0.46826961082303564,0.007064593510738198,0.7072926410008914,165.52311417911477,0.060416396031197014,0.25111492270501606
cg18993949,0.3885714298073987,0.013452832031076743,0.5777021766823874,245.6882209372587,17.41762312609376,0.25113552937584216
cg15922801,0.42127664160433664,0.012729373594126292,0.633958235446054,181.92489894096593,6.183339725853234,0.25123846225936264
cg23368787,0.5194269872865699,0.010596424641377626,0.2328272901714656,120.60271501775163,11.924768443464895,0.25125597070739825
cg24334507,0.39608191096413714,0.014275888409755133,0.5761622535148266,266.0232000646869,22.299360116153387,0.2512638708406861
cg13698274,0.3866168342454462,0.004282061636137784,0.05275142560085114,72.73964763514445,0.016325439895811776,0.2513086309198783
cg03764753,0.3262666844189993,0.012917751867921809,0.7925090401952815,43.084620432148576,0.20161088749176392,0.2514150800197744
cg26371847,0.30302794997510335,0.009507966139640979,0.47469201846652664,270.3263752400838,10.124040923642712,0.25150403474602845
cg00741624,0.342532834336786,0.00974817207107156,0.14237815160450518,188.5015225002049,9.84450571988957,0.2515476386707446
cg04604946,0.16431796124626044,0.010492132160131349,0.3498738329908885,177.74125291114598,7.9786381820948415,0.25198675468241455
cg14766700,0.16044768844307516,0.01388002575499819,0.4577338400811991,102.62671080099238,32.03199321822593,0.2520426517744454
cg00533891,0.4173038247751468,0.012388985009541992,0.7298766330633528,107.18062668281335,23.139093117842652,0.2521739249138158
cg21218758,0.4854228859195414,0.009341589634695028,0.19038925324134137,97.73361470191338,2.6708141823929745,0.25236967752893763
cg14507337,0.26794879055114235,0.004234747694738004,0.04594809009620563,124.8454908656223,0.031710291634261964,0.2524097750582255
cg01994049,0.19707516014377532,0.011872161262111635,0.6135926187475452,41.80428655064209,0.20010705442161225,0.2525080388516919
cg03776853,0.17589814617838243,0.008932656222977734,0.3811395752407219,175.92064341175643,1.6774896482089108,0.25253774592611855
cg20119148,0.37925491803915107,0.008142135126485081,0.13238545929251716,126.33451520477973,3.212506038763884,0.25271942123697744
cg21638161,0.30117256583892404,0.004700581560308919,0.026911590081526097,93.72096305757685,0.010266681526145719,0.25276052569921453
cg07388493,0.2095904714771769,0.01044222337226763,0.4981589959498728,88.32813649944877,2.3998024816465096,0.25352908329288015
cg16086620,0.5217424271126329,0.004071894516536009,0.04901719801409421,47.59561627587161,6.680752080928448e-05,0.2538238420388327
cg05700079,0.40419776605197144,0.007454042895538166,0.1390983570996673,118.43921733518224,0.003890593119620602,0.2538946259037904
cg21982119,0.3624202390289378,0.00895989444567768,0.6579058991611038,72.03377846012658,0.0928486364776687,0.25404987405725216
cg07583137,0.3139315828610082,0.009261451756235599,0.7693552742474209,49.38413457283987,1.83076525404144,0.2548098065343121
cg15007156,0.35068126196480764,0.006037616207584311,0.09072549985598749,118.28739201461549,0.002715107544481479,0.25489582692735274
cg18480675,0.33479237159239456,0.010218010719935208,0.7334293120662315,60.05919651854434,2.590518285309549,0.2549941386342408
cg08935887,0.22532069256918016,0.008850509133080596,0.5220250772617911,100.06930438283227,0.0016627182571992412,0.25500482699642557
cg25181130,0.32721731439065843,0.013087866439111704,0.6467205639837036,102.27377714091813,17.316935841935955,0.25507929718964467
cg14933832,0.4245449905589971,0.01041543553035467,0.67440377339887,151.51360756510843,8.942788740925383,0.2551146081804785
cg06247837,0.35710884114706615,0.015182996197098956,0.6010837473130277,158.4926874405953,33.63325130730784,0.25531494588191533
cg14257429,0.2421957725225443,0.008373666731437699,0.4589544333504747,168.5685552879895,0.09808594526508063,0.25533773677104715
cg13654588,0.3713244368232224,0.006260188377012282,0.10349934657713653,111.78599360233285,0.05780615697071005,0.2555593180348804
cg10406295,0.2573119594985897,0.004823114109728728,0.053454642150833585,137.7233171992002,0.01447421736491338,0.25556955969237594
cg10177394,0.2750210541059522,0.00956535676268404,0.07311900807789304,141.19338449265035,2.0034228710500765,0.25598574276369124
cg21762610,0.2149255477789834,0.022318477131014817,0.5641448306285965,73.55031464949758,11.739212329736867,0.2561346242238306
cg19056004,0.2506789171310616,0.009128223710251376,0.4826852416507186,133.22532503982308,2.773191012240162,0.25616768224596276
